t_seniority_missing,t_seniority,j_min_seniority,j_max_seniority,tj_diff_seniority,t_degree,j_degree,tj_diff_degree,tf_salary_diff,tf_role_match,j_lang_importance,tj_lang_avg_diff,label
0,1,1,3,0,2,0,2,0.20001066652444635,1,1,0.0,True
0,1,1,1,0,3,2,1,0.0769372778880325,1,1,0.0,True
0,1,1,2,0,1,0,1,0.28572448965014785,1,2,0.5,True
0,3,1,3,0,1,0,1,0.0666791109451874,1,1,1.0,True
0,2,2,3,0,2,0,2,0.12501093736328295,1,1,1.0,True
0,1,1,2,0,2,0,2,0.35715204068513307,1,2,1.5,True
0,3,2,3,0,0,0,0,0.0769372778880325,1,2,0.5,True
0,3,2,3,0,1,0,1,0.10770603529176474,1,1,1.0,True
0,1,1,2,0,2,0,2,0.21429693861516264,1,2,0.5,True
0,1,1,1,0,2,2,0,0.0769372778880325,1,2,0.0,True
0,2,2,2,0,3,1,2,0.22223086410151,1,1,2.0,True
0,3,1,3,0,2,0,2,-0.14284081655976344,1,1,0.0,True
0,2,2,3,0,2,0,2,0.09092089713120609,1,2,0.5,True
0,3,2,3,0,0,0,0,0.04616852048430024,1,1,0.0,True
0,1,1,1,0,3,2,1,0.23078106490669376,1,1,0.0,True
0,2,1,3,0,3,2,1,-0.13748578142773216,1,0,0.0,True
0,1,0,1,0,3,0,3,0.3400131997360053,1,1,0.0,True
0,2,2,3,0,3,0,3,-0.06665244463407155,1,2,2.5,True
0,2,2,3,0,3,0,3,0.6753288918325736,1,2,0.5,True
0,1,1,3,0,1,0,1,0.6428622448250739,1,1,0.0,True
0,1,1,2,0,1,0,1,0.5000071427551035,1,2,1.5,True
0,2,2,2,0,2,1,1,0.22223086410151,1,1,2.0,True
0,1,0,1,0,1,0,1,0.2222366252476806,1,1,0.0,True
0,2,1,2,0,2,0,2,1.4285510206997042e-05,1,2,1.0,True
0,1,0,1,0,3,0,3,-0.018499657413751598,1,1,0.0,True
0,2,1,2,0,3,0,3,0.0714418365451922,1,2,0.5,True
0,2,0,3,0,3,2,1,0.08537700759746833,1,1,1.0,True
0,1,1,2,0,1,0,1,0.6428622448250739,1,2,0.5,True
0,3,1,3,0,2,0,2,0.6428622448250739,1,1,0.0,True
0,2,1,2,0,3,0,3,0.0714418365451922,1,2,1.0,True
0,2,1,3,0,0,0,0,-0.07141326552477821,1,1,0.0,True
0,1,1,1,0,2,2,0,0.1538591713973631,1,1,0.0,True
0,2,2,3,0,3,0,3,-0.07690650913062876,1,1,0.0,True
0,2,1,2,0,2,0,2,-0.14284081655976344,1,2,1.5,True
0,3,3,3,0,0,0,0,-0.14284081655976344,1,1,1.0,True
0,2,2,3,0,1,0,1,0.13847479269549698,1,1,1.0,True
0,2,1,2,0,3,0,3,0.1714404079941715,1,2,1.5,True
0,2,2,3,0,3,1,2,0.20000888879012454,1,1,1.0,True
0,1,1,2,0,0,0,0,0.28572448965014785,1,2,0.5,True
0,1,1,2,0,0,0,0,0.4285795917201183,1,2,1.0,True
0,2,2,3,0,2,0,2,0.09334542206103918,1,2,2.0,True
0,1,1,1,0,2,2,0,0.23078106490669376,1,1,0.0,True
0,3,2,3,0,1,0,1,0.14286938758017742,1,0,0.0,True
0,2,2,2,0,3,0,3,0.11429836716618334,1,2,1.0,True
0,2,1,3,0,3,2,1,0.06251171860351745,1,0,0.0,True
0,3,1,3,0,1,0,1,0.20001066652444635,1,1,1.0,True
0,2,2,3,0,2,0,2,1.5384378701866124e-05,1,1,0.0,True
0,1,1,3,0,0,0,0,1.4285510206997042e-05,1,1,0.0,True
0,2,2,3,0,3,1,2,0.0217497635895262,1,1,1.0,True
1,0,0,3,0,2,2,0,0.17074182022170462,1,1,1.0,True
0,3,1,3,0,3,0,3,1.4285510206997042e-05,1,1,0.0,True
1,0,0,3,0,3,2,1,0.5122010707186497,1,1,1.0,True
0,2,2,3,0,2,2,0,0.05883460194585946,1,1,1.0,True
0,3,3,3,0,3,0,3,0.06251171860351745,1,1,0.0,True
0,3,2,3,0,0,0,0,0.0769372778880325,1,1,0.0,True
0,1,1,2,0,2,0,2,0.35715204068513307,1,2,1.5,True
0,3,2,3,0,0,0,0,0.384624851925355,1,1,1.0,True
0,2,2,2,0,3,2,1,0.17501031237109535,1,1,1.0,True
0,2,1,3,0,1,0,1,0.14286938758017742,1,1,0.0,True
0,2,1,2,0,3,0,3,-0.07141326552477821,1,2,1.0,True
0,1,1,2,0,1,0,1,0.11429836716618334,1,2,0.5,True
0,3,2,3,0,0,0,0,-0.12498593767577905,1,2,0.5,True
0,2,2,3,0,2,0,2,1.3333155557925894e-05,1,2,3.0,True
0,2,2,2,0,0,0,0,0.28572448965014785,1,2,1.0,True
0,1,1,1,0,2,2,0,0.23078106490669376,1,1,0.0,True
0,2,2,3,0,3,0,3,0.030784141782434115,1,1,0.0,True
0,2,0,3,0,3,3,0,-0.12498593767577905,1,2,0.5,True
0,2,2,3,0,1,0,1,-0.07690650913062876,1,1,0.0,True
0,2,1,2,0,2,0,2,0.28572448965014785,1,2,1.0,True
0,1,0,2,0,3,2,1,0.14286938758017742,1,2,0.5,True
0,2,2,2,0,3,3,0,0.3111187653470517,1,1,1.0,True
0,2,1,2,0,2,0,2,0.08572734675218925,1,2,1.5,True
0,2,2,2,0,2,1,1,0.1666759258230464,1,1,2.0,True
0,1,1,2,0,2,0,2,-0.07141326552477821,1,2,1.0,True
0,3,1,3,0,3,0,3,-0.06665244463407155,1,1,0.0,True
0,2,2,2,0,3,3,0,0.3333407406584371,1,1,1.0,True
0,3,2,3,0,0,0,0,1.3333155557925894e-05,1,2,1.0,True
0,1,1,1,0,3,2,1,0.0769372778880325,1,1,0.0,True
0,2,0,3,0,2,2,0,0.26830160607797465,1,1,1.0,True
0,2,1,2,0,3,1,2,0.06668222196296729,1,1,0.0,True
0,3,2,3,0,2,0,2,0.10667857761896508,1,2,2.5,True
0,2,2,2,0,3,1,2,0.2777858023799736,1,1,0.0,True
0,1,1,2,0,1,0,1,0.4285795917201183,1,2,0.5,True
0,2,0,3,0,2,2,0,0.3658613919342447,1,1,0.0,True
0,1,0,2,0,2,2,0,0.35715204068513307,1,2,0.5,True
0,3,2,3,0,3,1,2,0.18889790113443183,1,1,2.0,True
0,3,1,3,0,3,0,3,-0.14284081655976344,1,1,0.0,True
0,3,2,3,0,3,0,3,0.02598667549772081,1,2,0.5,True
0,3,2,3,0,0,0,0,1.24998437519531e-05,1,2,0.5,True
0,1,1,2,0,2,0,2,0.4285795917201183,1,2,0.0,True
0,3,0,3,0,3,2,1,0.024402141437299546,1,1,1.0,True
0,2,2,2,0,2,0,2,-0.133318222423701,1,1,0.0,True
0,2,0,3,0,2,2,0,0.26830160607797465,1,1,1.0,True
0,2,2,2,0,0,0,0,0.3142955100641419,1,2,1.5,True
0,2,2,2,0,1,1,0,0.5000055554938279,1,1,2.0,True
0,3,2,3,0,0,0,0,-0.06665244463407155,1,2,2.5,True
0,1,1,3,0,3,2,1,0.25374248145550066,1,1,1.0,True
0,3,1,3,0,1,0,1,0.20001066652444635,1,1,1.0,True
0,3,0,3,0,3,2,1,0.3658613919342447,1,1,1.0,True
0,1,1,2,0,2,0,2,0.28572448965014785,1,2,0.5,True
1,0,0,3,0,2,2,0,0.5365910171827173,1,1,0.0,True
0,2,0,2,0,2,2,0,1.4285510206997042e-05,1,2,0.5,True
0,2,1,2,0,3,0,3,1.4285510206997042e-05,1,2,1.0,True
0,2,2,2,0,3,2,1,-0.08331527807869869,1,1,0.0,True
0,1,1,3,0,2,2,0,0.06251171860351745,1,0,0.0,True
0,2,1,3,0,2,0,2,0.14286938758017742,1,1,0.0,True
0,1,0,1,0,1,0,1,0.2592729764263625,1,1,0.0,True
0,1,1,2,0,1,0,1,0.4285795917201183,1,2,0.5,True
0,1,0,1,0,2,0,2,0.24001519969600607,1,1,0.0,True
0,2,0,3,0,2,2,0,0.20732673991780587,1,1,1.0,True
0,2,2,3,0,0,0,0,0.13334488873481687,1,2,2.5,True
0,2,1,2,0,0,0,0,-0.07141326552477821,1,2,1.0,True
0,2,0,3,0,3,0,3,-0.05712775531778117,1,1,1.0,True
0,1,1,3,0,3,2,1,0.2835927821972806,1,1,1.0,True
0,1,0,1,0,1,1,0,0.1000179996400072,1,1,1.0,True
0,1,1,3,0,2,0,2,0.08001226650311329,1,1,1.0,True
1,0,0,3,0,2,2,0,0.32927647223814344,1,1,0.0,True
0,3,1,3,0,1,0,1,-0.14284081655976344,1,1,0.0,True
0,1,0,3,0,3,0,3,0.328581020271139,1,1,1.0,True
0,3,2,3,0,2,0,2,1.24998437519531e-05,1,2,0.5,True
0,3,1,3,0,1,0,1,0.0666791109451874,1,1,1.0,True
0,2,1,3,0,1,0,1,0.20001066652444635,1,1,1.0,True
0,2,1,2,0,2,0,2,0.14286938758017742,1,2,1.5,True
0,3,2,3,0,3,2,1,0.13581313810940607,1,1,1.0,True
0,2,0,2,0,2,2,0,-0.07141326552477821,1,2,1.0,True
0,3,2,3,0,1,0,1,0.06251171860351745,1,2,0.5,True
0,1,1,1,0,3,2,1,0.1538591713973631,1,1,0.0,True
0,2,0,3,0,2,2,0,0.30488652577407593,1,1,1.0,True
0,3,2,3,0,1,1,0,1.1110987655692714e-05,1,1,2.0,True
0,2,2,2,0,2,2,0,0.18751015612304847,1,1,1.0,True
0,1,1,3,0,3,2,1,-0.134311428187639,1,1,1.0,True
1,0,0,3,0,2,2,0,0.26830160607797465,1,1,1.0,True
0,3,2,3,0,3,1,2,0.11112098754458284,1,1,2.0,True
0,3,1,3,0,1,0,1,0.35715204068513307,1,1,0.0,True
0,3,2,3,0,3,0,3,0.0769372778880325,1,1,0.0,True
0,2,2,3,0,2,0,2,0.02598667549772081,1,2,0.5,True
0,1,1,2,0,2,0,2,0.48572163254810646,1,2,1.0,True
0,3,1,3,0,2,0,2,0.13334488873481687,1,1,1.0,True
0,1,1,2,0,1,0,1,0.28572448965014785,1,2,1.5,True
0,2,2,3,0,2,0,2,-0.06665244463407155,1,2,2.5,True
0,3,0,3,0,2,2,0,-0.03657272472286923,1,1,1.0,True
0,2,2,3,0,1,1,0,0.2608775991565309,1,1,1.0,True
0,1,0,3,0,3,2,1,0.024402141437299546,1,1,1.0,True
0,3,1,3,0,1,0,1,0.14286938758017742,1,1,0.0,True
0,2,1,2,0,1,0,1,0.3714375508921301,1,2,1.0,True
0,1,1,1,0,3,2,1,0.23078106490669376,1,1,0.0,True
0,2,1,2,0,3,0,3,0.1714404079941715,1,2,0.0,True
0,2,0,3,0,3,3,0,1.24998437519531e-05,1,2,1.0,True
0,2,2,3,0,2,0,2,1.5384378701866124e-05,1,1,0.0,True
0,2,2,3,0,1,0,1,0.35715204068513307,1,0,0.0,True
0,2,0,2,0,2,2,0,-0.07141326552477821,1,2,1.0,True
0,2,2,3,0,2,0,2,-0.12498593767577905,1,2,0.0,True
0,1,0,3,0,3,2,1,0.20732673991780587,1,1,1.0,True
0,3,3,3,0,0,0,0,0.21429693861516264,1,1,1.0,True
1,0,0,3,0,2,2,0,0.3902513383983122,1,1,1.0,True
0,2,2,2,0,3,2,1,1.24998437519531e-05,1,1,0.0,True
0,3,2,3,0,3,3,0,1.24998437519531e-05,1,1,1.0,True
0,1,1,2,0,1,0,1,0.4000085713061242,1,2,0.5,True
0,3,3,3,0,3,0,3,-0.07141326552477821,1,2,0.5,True
0,2,2,3,0,3,0,3,0.06494720847781198,1,2,0.5,True
0,2,1,2,0,1,0,1,0.14286938758017742,1,2,0.0,True
0,1,1,3,0,3,0,3,1.5384378701866124e-05,1,1,0.0,True
0,2,1,3,0,3,0,3,0.0714418365451922,1,1,0.0,True
0,1,1,2,0,2,0,2,0.14286938758017742,1,2,0.5,True
0,1,0,3,0,2,2,0,0.32927647223814344,1,1,0.0,True
0,2,2,3,0,3,3,0,0.07501156235547056,1,1,1.0,True
0,1,1,3,0,1,0,1,0.14286938758017742,1,1,0.0,True
0,3,2,3,0,0,0,0,1.3333155557925894e-05,1,2,2.0,True
0,2,2,3,0,2,0,2,0.0769372778880325,1,1,1.0,True
0,2,1,2,0,0,0,0,0.47143612234110943,1,2,0.5,True
0,2,2,2,0,2,1,1,0.11112098754458284,1,1,2.0,True
0,2,1,2,0,1,0,1,0.21429693861516264,1,2,1.0,True
0,1,1,2,0,2,1,1,-0.31997360052798945,1,1,0.0,True
0,1,1,3,0,1,0,1,0.14286938758017742,1,1,0.0,True
0,3,3,3,0,3,0,3,0.1000089999100009,1,1,1.0,True
0,3,2,3,0,3,1,2,0.06251171860351745,1,1,1.0,True
0,2,2,3,0,3,1,2,0.22223086410151,1,1,1.0,True
0,2,1,2,0,2,0,2,0.4000085713061242,1,2,1.5,True
0,2,0,2,0,2,2,0,-0.07141326552477821,1,2,0.5,True
0,1,1,2,0,1,0,1,0.328581020271139,1,2,0.5,True
0,2,2,2,0,0,0,0,0.14286938758017742,1,2,0.5,True
0,2,2,3,0,1,0,1,0.0666791109451874,1,2,1.5,True
0,1,0,3,0,1,0,1,0.21429693861516264,1,1,1.0,True
0,1,1,2,0,0,0,0,0.1714404079941715,1,2,1.0,True
0,2,1,2,0,1,0,1,0.14286938758017742,1,2,0.5,True
0,2,1,2,0,1,0,1,-0.14284081655976344,1,2,0.5,True
0,1,0,3,0,2,2,0,0.26830160607797465,1,1,1.0,True
0,3,2,3,0,2,1,1,-0.09998777791357874,1,1,2.0,True
0,3,2,3,0,1,1,0,0.11112098754458284,1,1,2.0,True
0,3,2,3,0,3,1,2,0.11112098754458284,1,1,2.0,True
0,3,2,3,0,2,0,2,-0.06665244463407155,1,2,3.0,True
0,2,1,2,0,2,0,2,0.0714418365451922,1,2,1.0,True
0,1,0,1,0,0,0,0,-0.03701783300309253,1,1,0.0,True
0,2,1,2,0,0,0,0,-0.07141326552477821,1,2,0.0,True
0,3,2,3,0,1,1,0,0.22223086410151,1,1,2.0,True
0,2,2,3,0,2,0,2,-0.03894754613576447,1,2,0.0,True
0,2,0,3,0,3,2,1,-0.09754759088303801,1,1,1.0,True
0,2,0,3,0,2,2,0,0.3902513383983122,1,1,1.0,True
0,2,2,3,0,3,0,3,0.2933427554299276,1,2,3.0,True
0,2,2,3,0,3,0,3,1.5384378701866124e-05,1,1,0.0,True
0,3,2,3,0,0,0,0,0.17334435540859455,1,1,0.0,True
0,3,1,3,0,1,0,1,0.14286938758017742,1,1,0.0,True
0,2,1,2,0,0,0,0,0.4285795917201183,1,2,1.0,True
0,2,1,3,0,0,0,0,0.21429693861516264,1,1,0.0,True
1,0,0,3,0,2,2,0,0.1463518737576371,1,1,1.0,True
0,3,2,3,0,3,1,2,-0.11109876556927145,1,1,1.0,True
0,1,1,2,0,2,0,2,0.5714346937900887,1,2,0.5,True
0,1,1,2,0,3,0,3,0.4285795917201183,1,2,0.5,True
0,3,2,3,0,3,0,3,-0.04998950010499895,1,1,1.0,True
1,0,0,3,0,3,1,2,2.2221728406035422e-05,1,1,1.0,True
0,3,2,3,0,2,0,2,0.09092089713120609,1,2,0.5,True
0,2,2,3,0,3,0,3,1.5384378701866124e-05,1,1,1.0,True
0,2,2,3,0,0,0,0,-0.01536899432316426,1,1,0.0,True
0,2,1,3,0,3,2,1,-0.14284081655976344,1,2,0.5,True
0,3,2,3,0,3,0,3,0.012999831171023752,1,2,0.5,True
0,3,1,3,0,1,0,1,0.2800095998720017,1,1,1.0,True
0,2,1,2,0,0,0,0,0.2571534692361538,1,2,1.5,True
0,2,2,3,0,1,3,-2,-0.25998363657614837,0,2,-4.0,False
0,3,2,3,0,0,1,-1,-0.2099865557049366,0,1,-2.0,False
1,0,1,2,-1,2,0,2,-0.24998214311224126,0,2,0.5,False
0,2,2,3,0,2,0,2,-0.3899814669137745,0,2,2.5,False
0,1,0,3,0,0,2,-2,-0.33998365873586905,1,1,1.0,False
0,1,0,3,0,3,2,1,-0.24998475628345995,1,1,1.0,False
1,0,0,3,0,1,2,-1,-0.4799819514396166,0,1,1.0,False
0,2,1,3,0,1,0,1,-0.46998040026132987,0,1,1.0,False
1,0,1,2,-1,1,4,-3,-0.2699818574020371,0,2,0.0,False
0,3,2,3,0,0,0,0,-0.4999800002666631,1,2,1.5,False
0,3,1,2,2,1,4,-3,-0.2299824288224454,1,2,-2.5,False
0,2,2,2,0,1,2,-1,-0.2799840001999975,1,1,1.0,False
0,2,0,3,0,2,2,0,-0.24998475628345995,0,1,-3.0,False
0,2,0,1,2,1,4,-3,-0.4599708005839883,0,1,-5.0,False
1,0,1,2,-1,2,4,-2,0.4285795917201183,0,2,-2.0,False
0,3,1,2,2,2,3,-1,-0.23998228596734333,0,2,0.5,False
0,2,1,2,0,1,0,1,-0.2299824288224454,0,2,0.0,False
0,2,2,3,0,0,3,-3,0.25000937488281394,1,1,1.0,False
1,0,0,3,0,0,2,-2,-0.2299850001829246,0,1,1.0,False
0,1,2,3,-1,3,0,3,0.16884196309138844,1,2,-1.0,False
0,3,1,2,2,0,3,-3,0.28572448965014785,1,2,1.5,False
1,0,1,3,-1,2,3,-1,-0.23998228596734333,0,1,-4.0,False
1,0,1,2,-1,0,3,-3,0.3142955100641419,1,2,1.5,False
1,0,2,3,-2,2,4,-2,-0.43998200022499717,0,2,-3.5,False
0,2,2,3,0,2,3,-1,0.2571534692361538,0,0,0.0,False
0,3,2,3,0,3,0,3,-0.4399778464946693,0,1,0.0,False
1,0,1,3,-1,1,2,-1,-0.24998214311224126,0,2,-1.5,False
0,3,1,1,2,2,2,0,0.30770295841602435,1,1,-4.0,False
0,2,1,3,0,2,0,2,-0.289981571691833,1,1,0.0,False
0,1,1,1,0,1,2,-1,-0.2699804618390486,0,2,0.0,False
0,3,0,2,3,0,2,-2,0.33334444425926235,0,2,0.5,False
0,1,1,2,0,2,4,-2,-0.37996600048570733,1,2,0.5,False
0,2,0,3,0,1,2,-1,-0.19998536603212155,0,1,-4.0,False
0,3,1,2,2,4,0,4,-0.3699804288510164,0,2,-1.5,False
0,1,2,3,-1,0,3,-3,0.12501093736328295,1,1,1.0,False
0,1,1,2,0,0,3,-3,0.14286938758017742,0,2,0.0,False
1,0,2,3,-2,2,0,2,1.5384378701866124e-05,1,1,-2.0,False
0,1,3,3,-2,1,3,-2,-0.1699832859530578,0,1,1.0,False
0,3,2,2,1,3,2,1,1.24998437519531e-05,1,1,0.0,False
1,0,1,3,-1,1,4,-3,-0.4499792860101999,0,1,0.0,False
0,3,2,3,0,2,3,-1,-0.28998387520156,0,2,-2.0,False
1,0,2,3,-2,2,3,-1,-0.16998480539213776,0,2,-1.5,False
0,1,0,2,0,2,2,0,-0.21426836759474865,0,2,0.5,False
0,1,0,3,0,0,2,-2,-0.19998536603212155,0,1,1.0,False
1,0,2,3,-2,1,0,1,-0.107675266534361,0,1,0.0,False
0,2,1,1,1,1,3,-2,-0.3199755560082221,0,1,-3.0,False
0,1,1,3,0,3,2,1,0.1044909777466008,0,1,-1.0,False
1,0,1,2,-1,2,3,-1,-0.18998300024285367,1,2,-2.0,False
0,2,2,2,0,2,0,2,-0.2699818574020371,1,2,0.0,False
1,0,3,3,-3,1,2,-1,0.2750090623867202,0,1,-4.0,False
0,2,0,1,2,0,3,-3,-0.24997500049999,0,1,-3.0,False
0,1,1,2,0,0,3,-3,-0.4499792860101999,1,2,-1.0,False
0,3,0,2,3,0,2,-2,-0.15998342880815988,0,2,0.5,False
1,0,2,3,-2,0,0,0,0.06251171860351745,1,2,0.5,False
0,1,0,3,0,2,2,0,0.4146412848623797,1,1,0.0,False
0,1,3,3,-2,3,0,3,0.0714418365451922,0,1,0.0,False
0,1,1,1,0,2,0,2,-0.3699746300994426,1,1,1.0,False
0,2,1,2,0,2,3,-1,-0.34998071456122054,0,2,1.0,False
0,2,1,3,0,1,0,1,-0.449980666924441,1,1,1.0,False
0,3,1,2,2,0,4,-4,-0.37996600048570733,0,2,-1.0,False
1,0,1,2,-1,0,1,-1,-0.22997540049199017,0,1,-2.0,False
0,3,0,2,3,1,2,-1,-0.46997900029999573,0,2,-2.0,False
0,2,0,3,0,3,2,1,-0.21998512213265692,1,1,-2.0,False
0,3,0,1,3,1,3,-2,-0.32997537082646616,0,1,-1.0,False
1,0,2,3,-2,0,3,-3,-0.18998413354488608,0,2,2.5,False
1,0,1,2,-1,3,0,3,-0.2999814288367309,0,2,1.5,False
0,3,1,2,2,0,1,-1,1.999960000799984e-05,0,1,-1.0,False
0,3,1,2,2,2,4,-2,-0.24998214311224126,1,2,0.5,False
0,2,1,2,0,1,1,0,-0.09088925655897165,0,2,-2.0,False
0,1,2,3,-1,3,3,0,0.12501093736328295,1,1,0.0,False
0,2,0,1,2,1,3,-2,-0.17997814855280458,0,1,-4.0,False
0,1,0,3,0,2,2,0,-0.2999841465347984,0,1,1.0,False
0,2,1,3,0,3,0,3,-0.23998228596734333,0,1,-3.0,False
0,1,2,3,-1,0,4,-4,-0.29998000030768757,0,1,-2.0,False
1,0,2,3,-2,0,4,-4,-0.38998014314081225,0,0,0.0,False
0,1,1,1,0,2,2,0,-0.42997800033845635,1,1,0.0,False
1,0,2,3,-2,2,3,-1,0.20001066652444635,0,2,-1.5,False
0,1,2,3,-1,0,4,-4,0.06251171860351745,0,2,0.5,False
0,1,1,1,0,0,2,-2,0.0769372778880325,1,1,0.0,False
0,1,2,3,-1,0,1,-1,-0.2399845001937476,0,1,-1.0,False
0,1,0,3,0,1,4,-3,-0.37996600048570733,1,1,-2.0,False
0,2,2,3,0,1,4,-3,-0.4199781541822433,1,1,0.0,False
1,0,0,1,0,3,0,3,0.01853669376493028,0,1,-2.0,False
0,1,2,3,-1,2,1,1,-0.2199867392745731,0,1,1.0,False
0,1,1,2,0,1,0,1,0.0714418365451922,0,2,1.0,False
1,0,1,2,-1,0,1,-1,-0.40997180056398874,0,1,-4.0,False
0,1,0,3,0,0,2,-2,-0.20998524408238925,0,1,-1.0,False
0,1,2,3,-1,2,4,-2,-0.3399825976286022,0,2,-2.5,False
0,2,0,3,0,1,2,-1,-0.45998219533908125,0,1,1.0,False
0,2,1,2,0,2,3,-1,-0.2299824288224454,0,2,0.5,False
0,3,1,2,2,1,3,-2,-0.1999828573877516,0,2,-3.0,False
0,2,0,1,2,2,3,-1,0.24001519969600607,0,1,-3.0,False
0,1,1,2,0,2,4,-2,-0.4999785717346895,1,2,1.5,False
0,2,1,2,0,3,0,3,-0.4899787145897916,1,2,-2.0,False
0,1,0,3,0,3,2,1,0.20732673991780587,1,1,-4.0,False
1,0,1,2,-1,2,4,-2,-0.38998014314081225,0,2,-2.0,False
0,2,2,2,0,1,0,1,1.4285510206997042e-05,1,2,-1.0,False
1,0,0,3,0,2,2,0,0.26830160607797465,1,1,-4.0,False
0,3,1,3,0,1,0,1,-0.4299809335875522,0,1,-1.0,False
1,0,2,3,-2,2,4,-2,-0.4999800002666631,0,2,-1.5,False
1,0,2,2,-2,2,3,-1,-0.429979571720404,0,2,-0.5,False
0,2,2,2,0,2,0,2,-0.3599662861959115,0,2,-0.5,False
0,1,2,3,-1,2,3,-1,-0.2799840001999975,0,2,-2.5,False
1,0,1,3,-1,1,2,-1,-0.18998300024285367,0,2,-1.0,False
0,3,2,3,0,1,4,-3,-0.03894754613576447,0,2,-1.0,False
0,1,1,2,0,0,3,-3,-0.4199797145755061,0,2,0.0,False
0,3,1,2,2,2,0,2,-0.43997942886530195,0,2,-3.0,False
0,1,1,2,0,2,0,2,0.2571534692361538,0,2,0.5,False
0,1,2,3,-1,1,0,1,-0.2799840001999975,0,2,0.5,False
0,3,2,2,1,1,2,-1,-0.062486718916013546,0,1,-4.0,False
0,2,2,2,0,2,1,1,0.22223086410151,0,1,-1.0,False
1,0,1,2,-1,2,4,-2,-0.2999814288367309,0,2,0.0,False
0,1,0,2,0,1,2,-1,0.28572448965014785,1,2,-1.5,False
0,1,2,3,-1,4,0,4,-0.4399778464946693,0,1,-1.0,False
0,1,2,3,-1,1,1,0,-0.41998225022187224,0,1,-2.0,False
0,1,1,2,0,2,1,1,-0.13997720045599088,0,1,0.0,False
1,0,1,2,-1,1,3,-2,0.14286938758017742,0,2,0.5,False
0,1,0,3,0,0,2,-2,-0.15998585383105085,0,1,0.0,False
0,1,2,3,-1,2,0,2,1.24998437519531e-05,0,2,-4.0,False
0,2,1,1,1,3,2,1,-0.29998000030768757,0,1,-3.0,False
1,0,1,3,-1,0,2,-2,-0.3499798510469993,0,1,-2.0,False
0,3,1,3,0,2,4,-2,-0.2499833335555526,0,1,1.0,False
1,0,1,2,-1,1,4,-3,0.0714418365451922,1,2,-2.0,False
0,1,3,3,-2,1,2,-1,-0.49998125023437207,0,1,-1.0,False
0,3,1,2,2,2,4,-2,0.01429979571720404,0,2,-1.5,False
0,2,1,2,0,2,0,2,0.028585305924201082,0,2,-1.0,False
0,1,1,2,0,2,0,2,0.6428622448250739,1,2,-0.5,False
1,0,1,3,-1,0,4,-4,-0.46998040026132987,1,1,-1.0,False
0,2,1,1,1,2,2,0,-0.46997738496330826,1,1,-1.0,False
0,2,1,3,0,3,2,1,-0.34998071456122054,1,2,2.0,False
1,0,1,2,-1,2,3,-1,-0.31998114312652676,0,2,1.5,False
0,1,1,1,0,0,2,-2,0.0769372778880325,1,1,0.0,False
0,2,1,2,0,2,0,2,-0.2299824288224454,0,2,0.0,False
0,1,1,2,0,2,0,2,-0.18998300024285367,1,2,1.5,False
0,2,0,3,0,3,2,1,0.26830160607797465,0,1,1.0,False
1,0,1,3,-1,1,0,1,0.20001066652444635,0,1,-1.0,False
0,2,1,2,0,3,0,3,-0.3299810002714247,1,2,-2.0,False
1,0,2,3,-2,0,3,-3,-0.30998253356621913,0,2,-2.0,False
0,1,2,3,-1,1,0,1,-0.4999800002666631,0,2,0.5,False
1,0,2,2,-2,2,1,1,0.055566049266119265,0,1,-3.0,False
0,1,0,3,0,3,2,1,0.32927647223814344,1,1,-2.0,False
0,1,1,3,0,2,2,0,-0.4899787145897916,0,2,2.0,False
0,2,1,2,0,1,0,1,-0.23998228596734333,0,2,1.0,False
0,2,0,3,0,2,3,-1,-0.14284081655976344,0,1,-2.0,False
0,1,1,2,0,2,0,2,0.21429693861516264,0,2,0.5,False
0,3,1,2,2,3,0,3,0.14286938758017742,0,2,1.5,False
0,3,1,2,2,2,3,-1,-0.38998014314081225,0,2,1.5,False
1,0,1,3,-1,1,3,-2,-0.4899801335982187,1,1,-1.0,False
1,0,2,3,-2,2,3,-1,-0.27998030799526163,0,1,-4.0,False
0,1,0,3,0,2,2,0,0.31708149900610966,0,1,1.0,False
0,1,1,1,0,2,2,0,-0.40997830802603036,1,1,0.0,False
0,2,2,3,0,3,0,3,-0.3999818184179426,1,2,1.0,False
0,3,1,1,2,3,2,1,0.18462792880109538,0,1,0.0,False
0,1,2,3,-1,3,1,2,-0.43998434799621744,0,1,-4.0,False
0,1,1,1,0,0,3,-3,-0.018499657413751598,0,1,-3.0,False
0,1,2,3,-1,0,2,-2,-0.04936976086714979,0,1,1.0,False
0,1,1,2,0,1,0,1,-0.4599791431550978,0,2,0.5,False
1,0,2,2,-2,0,2,-2,-0.3699828752140598,1,1,-3.0,False
0,1,2,3,-1,3,0,3,-0.31998350020624744,0,2,-2.5,False
1,0,2,2,-2,1,2,-1,-0.45998175022812215,0,1,1.0,False
1,0,2,3,-2,2,3,-1,-0.1999880001199988,0,1,-3.0,False
1,0,1,2,-1,3,0,3,-0.3299810002714247,0,2,1.0,False
1,0,1,2,-1,1,3,-2,-0.47997885744489366,0,2,-0.5,False
0,1,0,3,0,2,2,0,0.5000060974866161,0,1,1.0,False
1,0,1,3,-1,0,0,0,0.14286938758017742,0,1,0.0,False
0,1,1,3,0,0,4,-4,0.20001066652444635,1,1,1.0,False
0,2,0,3,0,2,4,-2,-0.3399793849325395,0,1,-3.0,False
